title,brand,price,mrp,description,net_quantity,manufacturer,country_of_origin,mfg_date,expiry_date,platform,seller,product_url,image_urls,category,rating,reviews_count,extracted_at,compliance_score,issues_found
Unknown Product,,99.0,,,,,,,,amazon,,https://www.amazon.in/Cosmetics-Enriched-Multipurpose-Lightweight-B07-05/dp/B0CG6JKPDQ/ref=sr_1_1?dib=eyJ2IjoiMSJ9.8G0xlh_BK5rU8I6IFK1YbbYRTcBqSyEUTdpQaRQdlhj2rmGTdbdtOyo7wkgr2Dp7mCVB73IEzKTas-TEGAOc7fMgxDKkr8wxtcVsNFFgSGD3g7OXkTk0vS8qa-pR7wYfAxc6iHOQwwnGtW6ZMiIP-UASt0CxrNLktTU4RpWyazU77zlZYpUUxyBNZmf3HxtjE946_fGpfWkEMEDCv8cMPmgTCl_huI4yOVsXxaxMVqZPH7As2ackjvnuWKlxmPmI_wPs17Jy2kAUaWytpzNfk0ErQAc0yBjaKkB2vMQxVU0.YhtOM56HOJVfFBEl7ef4PGuZTlW946V0vc-unAKuJuM&dib_tag=se&keywords=beauty+products&qid=1758821446&sr=8-1,https://m.media-amazon.com/images/I/61mBXK2LsmL._AC_UL320_.jpg,,4.1,,2025-09-25 23:00:48,,
Unknown Product,,99.0,,,,,,,,amazon,,https://www.amazon.in/Lakme-CC-Cream-Mini-Moisturizer/dp/B01BBNF6C6/ref=sr_1_2?dib=eyJ2IjoiMSJ9.8G0xlh_BK5rU8I6IFK1YbbYRTcBqSyEUTdpQaRQdlhj2rmGTdbdtOyo7wkgr2Dp7mCVB73IEzKTas-TEGAOc7fMgxDKkr8wxtcVsNFFgSGD3g7OXkTk0vS8qa-pR7wYfAxc6iHOQwwnGtW6ZMiIP-UASt0CxrNLktTU4RpWyazU77zlZYpUUxyBNZmf3HxtjE946_fGpfWkEMEDCv8cMPmgTCl_huI4yOVsXxaxMVqZPH7As2ackjvnuWKlxmPmI_wPs17Jy2kAUaWytpzNfk0ErQAc0yBjaKkB2vMQxVU0.YhtOM56HOJVfFBEl7ef4PGuZTlW946V0vc-unAKuJuM&dib_tag=se&keywords=beauty+products&qid=1758821446&sr=8-2,https://m.media-amazon.com/images/I/51IgR2yRK2L._AC_UL320_.jpg,,4.1,,2025-09-25 23:00:48,,
Unknown Product,,131.0,,,,,,,,amazon,,https://www.amazon.in/Extracts-Avocado-Beautiful-Underarms-Alcohol/dp/B006LXDVTM/ref=sr_1_3?dib=eyJ2IjoiMSJ9.8G0xlh_BK5rU8I6IFK1YbbYRTcBqSyEUTdpQaRQdlhj2rmGTdbdtOyo7wkgr2Dp7mCVB73IEzKTas-TEGAOc7fMgxDKkr8wxtcVsNFFgSGD3g7OXkTk0vS8qa-pR7wYfAxc6iHOQwwnGtW6ZMiIP-UASt0CxrNLktTU4RpWyazU77zlZYpUUxyBNZmf3HxtjE946_fGpfWkEMEDCv8cMPmgTCl_huI4yOVsXxaxMVqZPH7As2ackjvnuWKlxmPmI_wPs17Jy2kAUaWytpzNfk0ErQAc0yBjaKkB2vMQxVU0.YhtOM56HOJVfFBEl7ef4PGuZTlW946V0vc-unAKuJuM&dib_tag=se&keywords=beauty+products&qid=1758821446&sr=8-3,https://m.media-amazon.com/images/I/41D6xYA74xL._AC_UL320_.jpg,,4.4,,2025-09-25 23:00:48,,
Unknown Product,,62.0,,,,,,,,amazon,,https://www.amazon.in/Beauty-Long-lasting-Finish-Non-drying-Shade-Perfect/dp/B098NTWM4S/ref=sr_1_4?dib=eyJ2IjoiMSJ9.8G0xlh_BK5rU8I6IFK1YbbYRTcBqSyEUTdpQaRQdlhj2rmGTdbdtOyo7wkgr2Dp7mCVB73IEzKTas-TEGAOc7fMgxDKkr8wxtcVsNFFgSGD3g7OXkTk0vS8qa-pR7wYfAxc6iHOQwwnGtW6ZMiIP-UASt0CxrNLktTU4RpWyazU77zlZYpUUxyBNZmf3HxtjE946_fGpfWkEMEDCv8cMPmgTCl_huI4yOVsXxaxMVqZPH7As2ackjvnuWKlxmPmI_wPs17Jy2kAUaWytpzNfk0ErQAc0yBjaKkB2vMQxVU0.YhtOM56HOJVfFBEl7ef4PGuZTlW946V0vc-unAKuJuM&dib_tag=se&keywords=beauty+products&qid=1758821446&sr=8-4,https://m.media-amazon.com/images/I/51YDxDggnVL._AC_UL320_.jpg,,4.2,,2025-09-25 23:00:48,,
Unknown Product,,95.0,,,,,,,,amazon,,https://www.amazon.in/Faces-Weightless-Compact-Vitamin-Natural/dp/B07XFF28KR/ref=sr_1_5?dib=eyJ2IjoiMSJ9.8G0xlh_BK5rU8I6IFK1YbbYRTcBqSyEUTdpQaRQdlhj2rmGTdbdtOyo7wkgr2Dp7mCVB73IEzKTas-TEGAOc7fMgxDKkr8wxtcVsNFFgSGD3g7OXkTk0vS8qa-pR7wYfAxc6iHOQwwnGtW6ZMiIP-UASt0CxrNLktTU4RpWyazU77zlZYpUUxyBNZmf3HxtjE946_fGpfWkEMEDCv8cMPmgTCl_huI4yOVsXxaxMVqZPH7As2ackjvnuWKlxmPmI_wPs17Jy2kAUaWytpzNfk0ErQAc0yBjaKkB2vMQxVU0.YhtOM56HOJVfFBEl7ef4PGuZTlW946V0vc-unAKuJuM&dib_tag=se&keywords=beauty+products&qid=1758821446&sr=8-5,https://m.media-amazon.com/images/I/61HK1LAqaoL._AC_UL320_.jpg,,4.2,,2025-09-25 23:00:48,,
Unknown Product,,147.0,,,,,,,,amazon,,https://www.amazon.in/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=sr_1_6?dib=eyJ2IjoiMSJ9.8G0xlh_BK5rU8I6IFK1YbbYRTcBqSyEUTdpQaRQdlhj2rmGTdbdtOyo7wkgr2Dp7mCVB73IEzKTas-TEGAOc7fMgxDKkr8wxtcVsNFFgSGD3g7OXkTk0vS8qa-pR7wYfAxc6iHOQwwnGtW6ZMiIP-UASt0CxrNLktTU4RpWyazU77zlZYpUUxyBNZmf3HxtjE946_fGpfWkEMEDCv8cMPmgTCl_huI4yOVsXxaxMVqZPH7As2ackjvnuWKlxmPmI_wPs17Jy2kAUaWytpzNfk0ErQAc0yBjaKkB2vMQxVU0.YhtOM56HOJVfFBEl7ef4PGuZTlW946V0vc-unAKuJuM&dib_tag=se&keywords=beauty+products&qid=1758821446&sr=8-6,https://m.media-amazon.com/images/I/418-0bNNQgL._AC_UL320_.jpg,,4.1,,2025-09-25 23:00:48,,
Unknown Product,,121.0,,,,,,,,amazon,,https://www.amazon.in/Maybelline-York-12Hr-Control-Compact/dp/B08QSWPZS5/ref=sr_1_7?dib=eyJ2IjoiMSJ9.8G0xlh_BK5rU8I6IFK1YbbYRTcBqSyEUTdpQaRQdlhj2rmGTdbdtOyo7wkgr2Dp7mCVB73IEzKTas-TEGAOc7fMgxDKkr8wxtcVsNFFgSGD3g7OXkTk0vS8qa-pR7wYfAxc6iHOQwwnGtW6ZMiIP-UASt0CxrNLktTU4RpWyazU77zlZYpUUxyBNZmf3HxtjE946_fGpfWkEMEDCv8cMPmgTCl_huI4yOVsXxaxMVqZPH7As2ackjvnuWKlxmPmI_wPs17Jy2kAUaWytpzNfk0ErQAc0yBjaKkB2vMQxVU0.YhtOM56HOJVfFBEl7ef4PGuZTlW946V0vc-unAKuJuM&dib_tag=se&keywords=beauty+products&qid=1758821446&sr=8-7,https://m.media-amazon.com/images/I/61FDV10Re5L._AC_UL320_.jpg,,4.2,,2025-09-25 23:00:48,,
Unknown Product,,101.0,,,,,,,,amazon,,https://www.amazon.in/Swiss-Beauty-Moisturising-Non-Sticky-Smooth/dp/B0BSQYM2JV/ref=sr_1_8?dib=eyJ2IjoiMSJ9.8G0xlh_BK5rU8I6IFK1YbbYRTcBqSyEUTdpQaRQdlhj2rmGTdbdtOyo7wkgr2Dp7mCVB73IEzKTas-TEGAOc7fMgxDKkr8wxtcVsNFFgSGD3g7OXkTk0vS8qa-pR7wYfAxc6iHOQwwnGtW6ZMiIP-UASt0CxrNLktTU4RpWyazU77zlZYpUUxyBNZmf3HxtjE946_fGpfWkEMEDCv8cMPmgTCl_huI4yOVsXxaxMVqZPH7As2ackjvnuWKlxmPmI_wPs17Jy2kAUaWytpzNfk0ErQAc0yBjaKkB2vMQxVU0.YhtOM56HOJVfFBEl7ef4PGuZTlW946V0vc-unAKuJuM&dib_tag=se&keywords=beauty+products&qid=1758821446&sr=8-8,https://m.media-amazon.com/images/I/51iog6KACEL._AC_UL320_.jpg,,4.2,,2025-09-25 23:00:48,,
Unknown Product,,109.0,,,,,,,,amazon,,https://www.amazon.in/Maybelline-Colossal-Kajal-Black-0-35g/dp/B06WGZP21B/ref=sr_1_9?dib=eyJ2IjoiMSJ9.8G0xlh_BK5rU8I6IFK1YbbYRTcBqSyEUTdpQaRQdlhj2rmGTdbdtOyo7wkgr2Dp7mCVB73IEzKTas-TEGAOc7fMgxDKkr8wxtcVsNFFgSGD3g7OXkTk0vS8qa-pR7wYfAxc6iHOQwwnGtW6ZMiIP-UASt0CxrNLktTU4RpWyazU77zlZYpUUxyBNZmf3HxtjE946_fGpfWkEMEDCv8cMPmgTCl_huI4yOVsXxaxMVqZPH7As2ackjvnuWKlxmPmI_wPs17Jy2kAUaWytpzNfk0ErQAc0yBjaKkB2vMQxVU0.YhtOM56HOJVfFBEl7ef4PGuZTlW946V0vc-unAKuJuM&dib_tag=se&keywords=beauty+products&qid=1758821446&sr=8-9,https://m.media-amazon.com/images/I/61b2tDBxhlL._AC_UL320_.jpg,,4.2,,2025-09-25 23:00:48,,
Unknown Product,,415.0,,,,,,,,amazon,,https://www.amazon.in/FACES-CANADA-Strobe-Cream-Illumination/dp/B0BR585QS2/ref=sr_1_10?dib=eyJ2IjoiMSJ9.8G0xlh_BK5rU8I6IFK1YbbYRTcBqSyEUTdpQaRQdlhj2rmGTdbdtOyo7wkgr2Dp7mCVB73IEzKTas-TEGAOc7fMgxDKkr8wxtcVsNFFgSGD3g7OXkTk0vS8qa-pR7wYfAxc6iHOQwwnGtW6ZMiIP-UASt0CxrNLktTU4RpWyazU77zlZYpUUxyBNZmf3HxtjE946_fGpfWkEMEDCv8cMPmgTCl_huI4yOVsXxaxMVqZPH7As2ackjvnuWKlxmPmI_wPs17Jy2kAUaWytpzNfk0ErQAc0yBjaKkB2vMQxVU0.YhtOM56HOJVfFBEl7ef4PGuZTlW946V0vc-unAKuJuM&dib_tag=se&keywords=beauty+products&qid=1758821446&sr=8-10,https://m.media-amazon.com/images/I/515W5cQZxDL._AC_UL320_.jpg,,4.0,,2025-09-25 23:00:48,,
