title,brand,price,mrp,description,net_quantity,manufacturer,country_of_origin,mfg_date,expiry_date,platform,seller,product_url,image_urls,category,rating,reviews_count,extracted_at,compliance_score,issues_found
Unknown Product,,1650.0,,,,,,,,amazon,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTE2MTk3NTQ5MTY2MDAyOjE3NTkwNDI0OTI6c3BfYXRmOjIwMTM0ODMzMDg5MDk4OjowOjo&url=%2FConscious-Food-Organic-Pressed-Mustard%2Fdp%2FB0BJPD27HD%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.U6A63ZDAq39qlnYX0PIyRvEE0R4ZPj86AJctvBimFuffSUOoLUi4mifjplJn9W4ir-zX1dcRzQr6U0i-PyWVrWixPC7Z0RajtkVyWDQyOSdRMe1ceUZ1TtgTP5VYfZpLIsnwzGe6tmGdn_6UeY3yGPuPmIx9-2S8xNhLR6SYyDIrBJY5Dp0dJXreUJGCcJEBEzxksnzXUcgd4MWYuCFF-WFn_7aaD7mnPXa83g6PSIchOIBuOiUPfIatOR56Vd0WTARUZCLpUxpugk7NU5NX0p2-kN2aQLIAB9mmGkJGlHY.RqA6HCXqOUfphHrKCsaA3UXb6vXQj6KTMA4mZGShRq4%26dib_tag%3Dse%26keywords%3Dorganic%2Bfood%2Bproducts%26qid%3D1759042492%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=4BfPrm5ONv&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71QINjZY3aL._AC_UL320_.jpg,,4.3,,2025-09-28 12:24:53,,
Unknown Product,,1799.0,,,,,,,,amazon,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTE2MTk3NTQ5MTY2MDAyOjE3NTkwNDI0OTI6c3BfYXRmOjIwMTM0ODMzMDg4OTk4OjowOjo&url=%2FConscious-Food-Organic-Pressed-Sunflower%2Fdp%2FB0BJP63TPJ%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.U6A63ZDAq39qlnYX0PIyRvEE0R4ZPj86AJctvBimFuffSUOoLUi4mifjplJn9W4ir-zX1dcRzQr6U0i-PyWVrWixPC7Z0RajtkVyWDQyOSdRMe1ceUZ1TtgTP5VYfZpLIsnwzGe6tmGdn_6UeY3yGPuPmIx9-2S8xNhLR6SYyDIrBJY5Dp0dJXreUJGCcJEBEzxksnzXUcgd4MWYuCFF-WFn_7aaD7mnPXa83g6PSIchOIBuOiUPfIatOR56Vd0WTARUZCLpUxpugk7NU5NX0p2-kN2aQLIAB9mmGkJGlHY.RqA6HCXqOUfphHrKCsaA3UXb6vXQj6KTMA4mZGShRq4%26dib_tag%3Dse%26keywords%3Dorganic%2Bfood%2Bproducts%26qid%3D1759042492%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=CRSGKMMwvd&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71lN2Wbaa2L._AC_UL320_.jpg,,4.1,,2025-09-28 12:24:53,,
Unknown Product,,219.0,,,,,,,,amazon,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTE2MTk3NTQ5MTY2MDAyOjE3NTkwNDI0OTI6c3BfYXRmOjMwMDQ0ODU1MDI5NzMzMjo6MDo6&url=%2FKapiva-Certified-Organic-Moringa-Nutrients%2Fdp%2FB0DP5BM31Z%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9.U6A63ZDAq39qlnYX0PIyRvEE0R4ZPj86AJctvBimFuffSUOoLUi4mifjplJn9W4ir-zX1dcRzQr6U0i-PyWVrWixPC7Z0RajtkVyWDQyOSdRMe1ceUZ1TtgTP5VYfZpLIsnwzGe6tmGdn_6UeY3yGPuPmIx9-2S8xNhLR6SYyDIrBJY5Dp0dJXreUJGCcJEBEzxksnzXUcgd4MWYuCFF-WFn_7aaD7mnPXa83g6PSIchOIBuOiUPfIatOR56Vd0WTARUZCLpUxpugk7NU5NX0p2-kN2aQLIAB9mmGkJGlHY.RqA6HCXqOUfphHrKCsaA3UXb6vXQj6KTMA4mZGShRq4%26dib_tag%3Dse%26keywords%3Dorganic%2Bfood%2Bproducts%26qid%3D1759042492%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=secTJKL63I&sp_cr=ZAZ,https://m.media-amazon.com/images/I/61T-9jDzEdL._AC_UL320_.jpg,,4.1,,2025-09-28 12:24:53,,
Unknown Product,,949.0,,,,,,,,amazon,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTE2MTk3NTQ5MTY2MDAyOjE3NTkwNDI0OTI6c3BfYXRmOjMwMDM5Mjc3ODEzMzAzMjo6MDo6&url=%2FTWO-BROTHERS-ORGANIC-FARMS-Amorearth%2Fdp%2FB07QMS58DG%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.U6A63ZDAq39qlnYX0PIyRvEE0R4ZPj86AJctvBimFuffSUOoLUi4mifjplJn9W4ir-zX1dcRzQr6U0i-PyWVrWixPC7Z0RajtkVyWDQyOSdRMe1ceUZ1TtgTP5VYfZpLIsnwzGe6tmGdn_6UeY3yGPuPmIx9-2S8xNhLR6SYyDIrBJY5Dp0dJXreUJGCcJEBEzxksnzXUcgd4MWYuCFF-WFn_7aaD7mnPXa83g6PSIchOIBuOiUPfIatOR56Vd0WTARUZCLpUxpugk7NU5NX0p2-kN2aQLIAB9mmGkJGlHY.RqA6HCXqOUfphHrKCsaA3UXb6vXQj6KTMA4mZGShRq4%26dib_tag%3Dse%26keywords%3Dorganic%2Bfood%2Bproducts%26qid%3D1759042492%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=U4xb1OdmOK&sp_cr=ZAZ,https://m.media-amazon.com/images/I/61j7MF5dp6L._AC_UL320_.jpg,,4.2,,2025-09-28 12:24:53,,
Unknown Product,,208.0,,,,,,,,amazon,,https://www.amazon.in/TATA-Product-Essential-Nutrition-Superfood/dp/B01JCFDX4S/ref=sr_1_5?dib=eyJ2IjoiMSJ9.U6A63ZDAq39qlnYX0PIyRvEE0R4ZPj86AJctvBimFuffSUOoLUi4mifjplJn9W4ir-zX1dcRzQr6U0i-PyWVrWixPC7Z0RajtkVyWDQyOSdRMe1ceUZ1TtgTP5VYfZpLIsnwzGe6tmGdn_6UeY3yGPuPmIx9-2S8xNhLR6SYyDIrBJY5Dp0dJXreUJGCcJEBEzxksnzXUcgd4MWYuCFF-WFn_7aaD7mnPXa83g6PSIchOIBuOiUPfIatOR56Vd0WTARUZCLpUxpugk7NU5NX0p2-kN2aQLIAB9mmGkJGlHY.RqA6HCXqOUfphHrKCsaA3UXb6vXQj6KTMA4mZGShRq4&dib_tag=se&keywords=organic+food+products&qid=1759042492&sr=8-5,https://m.media-amazon.com/images/I/71rnpdNvxeL._AC_UL320_.jpg,,4.2,,2025-09-28 12:24:53,,
Unknown Product,,86.0,,,,,,,,amazon,,https://www.amazon.in/Organic-Tattva-Jaggery-Powder-500g/dp/B00M57WTAU/ref=sr_1_6?dib=eyJ2IjoiMSJ9.U6A63ZDAq39qlnYX0PIyRvEE0R4ZPj86AJctvBimFuffSUOoLUi4mifjplJn9W4ir-zX1dcRzQr6U0i-PyWVrWixPC7Z0RajtkVyWDQyOSdRMe1ceUZ1TtgTP5VYfZpLIsnwzGe6tmGdn_6UeY3yGPuPmIx9-2S8xNhLR6SYyDIrBJY5Dp0dJXreUJGCcJEBEzxksnzXUcgd4MWYuCFF-WFn_7aaD7mnPXa83g6PSIchOIBuOiUPfIatOR56Vd0WTARUZCLpUxpugk7NU5NX0p2-kN2aQLIAB9mmGkJGlHY.RqA6HCXqOUfphHrKCsaA3UXb6vXQj6KTMA4mZGShRq4&dib_tag=se&keywords=organic+food+products&qid=1759042492&sr=8-6,https://m.media-amazon.com/images/I/71THhYum+VL._AC_UL320_.jpg,,4.3,,2025-09-28 12:24:53,,
Unknown Product,,198.0,,,,,,,,amazon,,https://www.amazon.in/SAPTAMVEDA-100-Organic-Moringa-Powder/dp/B08FTD4YFD/ref=sr_1_7?dib=eyJ2IjoiMSJ9.U6A63ZDAq39qlnYX0PIyRvEE0R4ZPj86AJctvBimFuffSUOoLUi4mifjplJn9W4ir-zX1dcRzQr6U0i-PyWVrWixPC7Z0RajtkVyWDQyOSdRMe1ceUZ1TtgTP5VYfZpLIsnwzGe6tmGdn_6UeY3yGPuPmIx9-2S8xNhLR6SYyDIrBJY5Dp0dJXreUJGCcJEBEzxksnzXUcgd4MWYuCFF-WFn_7aaD7mnPXa83g6PSIchOIBuOiUPfIatOR56Vd0WTARUZCLpUxpugk7NU5NX0p2-kN2aQLIAB9mmGkJGlHY.RqA6HCXqOUfphHrKCsaA3UXb6vXQj6KTMA4mZGShRq4&dib_tag=se&keywords=organic+food+products&qid=1759042492&sr=8-7,https://m.media-amazon.com/images/I/71gaxSw+UAL._AC_UL320_.jpg,,4.0,,2025-09-28 12:24:53,,
Unknown Product,,150.0,,,,,,,,amazon,,https://www.amazon.in/Organic-Tattva-Groundnuts-Peanuts-500g/dp/B00M57WJQ4/ref=sr_1_8_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.U6A63ZDAq39qlnYX0PIyRvEE0R4ZPj86AJctvBimFuffSUOoLUi4mifjplJn9W4ir-zX1dcRzQr6U0i-PyWVrWixPC7Z0RajtkVyWDQyOSdRMe1ceUZ1TtgTP5VYfZpLIsnwzGe6tmGdn_6UeY3yGPuPmIx9-2S8xNhLR6SYyDIrBJY5Dp0dJXreUJGCcJEBEzxksnzXUcgd4MWYuCFF-WFn_7aaD7mnPXa83g6PSIchOIBuOiUPfIatOR56Vd0WTARUZCLpUxpugk7NU5NX0p2-kN2aQLIAB9mmGkJGlHY.RqA6HCXqOUfphHrKCsaA3UXb6vXQj6KTMA4mZGShRq4&dib_tag=se&keywords=organic+food+products&qid=1759042492&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-8,https://m.media-amazon.com/images/I/51Si0M53FqL._AC_UL320_.jpg,,4.4,,2025-09-28 12:24:53,,
Unknown Product,,242.0,,,,,,,,amazon,,https://www.amazon.in/Divine-Foods-Sweetener-Alternative-Unrefined/dp/B09QJLKH6N/ref=sr_1_9?dib=eyJ2IjoiMSJ9.U6A63ZDAq39qlnYX0PIyRvEE0R4ZPj86AJctvBimFuffSUOoLUi4mifjplJn9W4ir-zX1dcRzQr6U0i-PyWVrWixPC7Z0RajtkVyWDQyOSdRMe1ceUZ1TtgTP5VYfZpLIsnwzGe6tmGdn_6UeY3yGPuPmIx9-2S8xNhLR6SYyDIrBJY5Dp0dJXreUJGCcJEBEzxksnzXUcgd4MWYuCFF-WFn_7aaD7mnPXa83g6PSIchOIBuOiUPfIatOR56Vd0WTARUZCLpUxpugk7NU5NX0p2-kN2aQLIAB9mmGkJGlHY.RqA6HCXqOUfphHrKCsaA3UXb6vXQj6KTMA4mZGShRq4&dib_tag=se&keywords=organic+food+products&qid=1759042492&sr=8-9,https://m.media-amazon.com/images/I/51iOARQKDsL._AC_UL320_.jpg,,4.2,,2025-09-28 12:24:53,,
Unknown Product,,86.0,,,,,,,,amazon,,https://www.amazon.in/Conscious-Food-Antioxidant-Anti-Inflammatory-Iron-Pounded/dp/B09GG619RJ/ref=sr_1_10?dib=eyJ2IjoiMSJ9.U6A63ZDAq39qlnYX0PIyRvEE0R4ZPj86AJctvBimFuffSUOoLUi4mifjplJn9W4ir-zX1dcRzQr6U0i-PyWVrWixPC7Z0RajtkVyWDQyOSdRMe1ceUZ1TtgTP5VYfZpLIsnwzGe6tmGdn_6UeY3yGPuPmIx9-2S8xNhLR6SYyDIrBJY5Dp0dJXreUJGCcJEBEzxksnzXUcgd4MWYuCFF-WFn_7aaD7mnPXa83g6PSIchOIBuOiUPfIatOR56Vd0WTARUZCLpUxpugk7NU5NX0p2-kN2aQLIAB9mmGkJGlHY.RqA6HCXqOUfphHrKCsaA3UXb6vXQj6KTMA4mZGShRq4&dib_tag=se&keywords=organic+food+products&qid=1759042492&sr=8-10,https://m.media-amazon.com/images/I/61GJmfBddsL._AC_UL320_.jpg,,4.5,,2025-09-28 12:24:53,,
